positive,anderson cooper has the perfect response trump's latest freakout good point ac.but that would require reading
negative,every single trump cabinet member far opposes rights america where homophobic facists
negative,ibd why won't hillary get prosecuted like david petraeus
positive,call trump
positive,you can stop subtweeting was because your trump supporter
positive,_lexiarae_ westafer_keegan you can stop subtweeting was because your trump supporter
positive,agree though think the libertarian mindset has been tad exaggerated
positive,and reply sir good morning president sir
negative,pepe the frog the scorpion why did you sting
negative,questions about the future yes trump probably could nominate his other questions
positive,hey everyone please give trump millennial supporter follow great guy works hard for trump
positive,palin earned cabinet secretary shoring heartland gop true patriots won't surrender trump nazis
negative,@senwarren begs the question how many donations did trump get from bankers did they hedge their election bets afaik never reported
negative,deputy director the nsa thinks rudy giuliani twitter
negative,pepe the frog the scorpion why did you sting
negative,this thread
positive,please pass this along your page signed others thank you
positive,resort your safe space idiots like you are the reason for division/electing trump
positive,beauty lady for sure like her sass politics too
positive,resort your safe space cry-bully people like you are the reason got trump
negative,video donald trump makes deal keep carrier from moving jobs mexico
positive,love you all make smile
negative,sorry
negative,committee would mostly staffed trump appointees though
negative,pepe the frog the scorpion why did you sting
positive,since paid off student loans can get refund trip white house meet trump would good 2nd place
positive,hey trumpists got explanation
negative,where can atheist socialist emigrate australia hope thatcher mkii brexit trump thank goodness for your songs
negative,ibd lying about libya terrorist attack sole hillary accomplishment
positive,this guy just called asshole like trump and continued say that he's not president and said guess what won
negative,donald trump already helping the working class
negative,get the f_ck out you punk ass mfkr you are not funny anyway
